id,organization_id,aid_type,language,description,status,created_at,updated_at
987,99,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
977,366,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
976,112,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
957,654,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
955,625,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
953,409,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
943,251,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
941,609,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
937,590,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
935,5,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
934,208,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
924,711,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:32 UTC,2023-10-15 20:34:32 UTC
907,598,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
903,78,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
897,965,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
892,376,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
891,2,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
889,281,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
888,957,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
876,455,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
854,473,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
846,68,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
843,648,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
836,211,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
830,759,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
825,411,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
814,570,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
813,406,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
811,241,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
799,572,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
796,982,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
793,114,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
791,127,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
781,798,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
780,188,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
775,767,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
774,408,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
772,718,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
771,131,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
770,299,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
769,246,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
768,593,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
752,209,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
750,173,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
743,582,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
740,726,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
736,979,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
735,858,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
734,98,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
724,535,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
721,593,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
719,582,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
715,141,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
713,3,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
707,919,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
705,505,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
700,588,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
699,759,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
698,555,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
696,823,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
688,146,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
672,672,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
664,228,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
646,769,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
644,447,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
639,325,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
636,884,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
635,393,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
634,375,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
626,408,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
622,991,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
616,156,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
615,941,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
606,58,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
596,776,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
583,172,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
577,68,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
576,694,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
567,80,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
562,782,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
555,262,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
544,761,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
542,136,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
541,730,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
537,734,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
535,781,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
523,658,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
519,344,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
510,80,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
506,642,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
497,337,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
490,818,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
487,224,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
486,488,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
485,652,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
483,966,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
479,110,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
473,245,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
466,901,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
462,434,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",pending,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
457,648,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",fulfilled,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
452,678,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
449,443,legal,None,"Legal aid is vital for those seeking asylum and navigating immigration processes. Donations to support asylum and immigration legal services can help individuals with their applications, appeals, and asylum claims. This assistance is essential for those fleeing persecution and seeking refuge.",active,2023-10-15 20:34:31 UTC,2023-10-15 20:34:31 UTC
